GeneID	GeneSymbol	Chromosome	Start	End	Class	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1099	ENSG00000085998.15	POMGNT1	chr1	46188683	46220305	protein_coding	-	31622	115.456421292677	0.0187239325317389	0.14975263378626	0.125032408835382	0.90049789311488	NA
1100	ENSG00000085999.13	RAD54L	chr1	46246461	46278480	protein_coding	+	32019	937.593535508666	0.129128955372084	0.0774598297470629	1.66704414137937	0.095505627957378	0.478907519557939
4040	ENSG00000132128.18	LRRC41	chr1	46261196	46303616	protein_coding	-	42420	595.786896354486	-0.0392103557419102	0.0856436245425012	-0.457831577672799	0.647073447238512	0.917819781181285
7775	ENSG00000173660.12	UQCRH	chr1	46303698	46316776	protein_coding	+	13078	1195.22672126996	-0.12573801872004	0.0703922293968768	-1.78624856461242	0.0740590209541775	0.426945827398894
2993	ENSG00000117481.11	NSUN4	chr1	46340789	46365152	protein_coding	+	24363	763.069094968236	-0.0853311253125479	0.0683059157446593	-1.2492494154025	0.211573863154087	0.65697829482813
9179	ENSG00000197587.12	DMBX1	chr1	46489836	46516216	protein_coding	+	26380	80.777347986909	0.226041882906163	0.192751548402664	1.17271111324074	0.240911673315057	NA
950	ENSG00000079277.22	MKNK1	chr1	46557407	46616843	protein_coding	-	59436	447.898989533113	0.130375436705772	0.123145758045051	1.05870830449618	0.2897326446505	0.72517703815544
3399	ENSG00000123472.13	ATPAF1	chr1	46632737	46673867	protein_coding	-	41130	367.950188056645	0.00969969556269928	0.109714919494703	0.0884081728116075	0.929552265769001	0.988007724717697
6201	ENSG00000159658.15	EFCAB14	chr1	46674659	46719146	protein_coding	-	44487	1495.01126100312	0.00402886282512062	0.0815432795365404	0.0494076623851663	0.960594421921139	0.995125593950984
9856	ENSG00000225506.2	CYP4A22-AS1	chr1	47096653	47179271	lncRNA	-	82618	59.7458518213215	0.0707249231028858	0.260879632431862	0.271101743143395	0.786312780931543	NA
6389	ENSG00000162367.12	TAL1	chr1	47216290	47232225	protein_coding	-	15935	1013.85303688523	0.159811028637829	0.121677719335956	1.31339598991485	0.189049548069943	0.62510669159998
3400	ENSG00000123473.17	STIL	chr1	47250139	47314892	protein_coding	-	64753	2852.62722147759	0.192439469859662	0.0562322126223931	3.4222283080326	0.000621101365967002	0.0258896049704326
6390	ENSG00000162368.15	CMPK1	chr1	47333790	47394866	protein_coding	+	61076	2397.49129369294	0.0356590637866722	0.0715847789789051	0.498137513243987	0.618387121531663	0.910817918639664
10315	ENSG00000237424.1	FOXD2-AS1	chr1	47432133	47434641	lncRNA	-	2508	19.6319541830252	0.205280422703368	0.390139124803393	0.526172356609496	0.598768458803892	NA
4039	ENSG00000132122.12	SPATA6	chr1	48295373	48472208	protein_coding	-	176835	21.5273335606018	0.437324494391839	0.463603438301154	0.943315899455767	0.345519345737088	NA
8724	ENSG00000186094.18	AGBL4	chr1	48532854	50023954	protein_coding	-	1491100	113.881064156211	0.0461737647956076	0.166723778790123	0.276947686350923	0.781820275673596	NA
8625	ENSG00000185104.21	FAF1	chr1	50437028	50960267	protein_coding	-	523239	28962.7227200882	-0.0522085362152964	0.0653884821176455	-0.798436276917454	0.424617358459295	0.813422270238234
3365	ENSG00000123080.12	CDKN2C	chr1	50960745	50974634	protein_coding	+	13889	212.136390990981	0.387108868009066	0.23649971881579	1.6368259122988	0.101666849808953	0.489922671485178
3366	ENSG00000123091.5	RNF11	chr1	51236273	51273447	protein_coding	+	37174	1027.98863980628	0.0322655479506622	0.097151354038361	0.332116296988737	0.739801444693625	0.94551667908067
1093	ENSG00000085831.16	TTC39A	chr1	51287258	51345116	protein_coding	-	57858	14.114016631601	-0.0495704995687523	0.431813004741986	-0.114796217400565	0.908606647313329	NA
1094	ENSG00000085832.18	EPS15	chr1	51354263	51519328	protein_coding	-	165065	7284.89932397699	0.0349740209742146	0.0694662367214998	0.503467909373448	0.614635336861896	0.910817918639664
9923	ENSG00000227070.2	EPS15-AS1	chr1	51518288	51561651	lncRNA	+	43363	1022.41564015693	0.164603934016574	0.146022201512012	1.12725278972755	0.259635616693922	0.701758921079812
3020	ENSG00000117859.19	OSBPL9	chr1	51577179	51798427	protein_coding	+	221248	7230.95612258999	0.065606583518847	0.0810514031360562	0.809444142610549	0.418259719907636	0.809977898066761
937	ENSG00000078618.23	NRDC	chr1	51789191	51878805	protein_coding	-	89614	4724.11447543732	0.18311492451722	0.108069518138935	1.69441788647383	0.0901859030418878	0.467338606310166
3021	ENSG00000117862.13	TXNDC12	chr1	52020131	52055191	protein_coding	-	35060	427.981240940559	-0.0400039054172934	0.10518503762804	-0.380319352632234	0.703708371602412	0.938453819063618
4272	ENSG00000134717.18	BTF3L4	chr1	52056199	52090716	protein_coding	+	34517	1652.65639447929	-0.000706187688505308	0.0628491788315017	-0.0112362277699537	0.991034975984339	0.999492505987154
6044	ENSG00000157077.16	ZFYVE9	chr1	52142089	52348671	protein_coding	+	206582	2919.60594988278	-0.00743940992131385	0.0525422319858287	-0.14158914914997	0.887404538302574	0.978090172148762
5875	ENSG00000154222.15	CC2D1B	chr1	52345723	52366205	protein_coding	-	20482	236.339195347123	0.0054060498260362	0.133475997441261	0.0405020372926244	0.967692882851272	0.996954756092783
1095	ENSG00000085840.13	ORC1	chr1	52372829	52404423	protein_coding	-	31594	1345.60951824213	0.0638071410010065	0.0728845453437643	0.875455018619603	0.381326374813332	0.791124715213764
4274	ENSG00000134748.13	PRPF38A	chr1	52404602	52420836	protein_coding	+	16234	710.008768149703	-0.0127528837814097	0.120275289127455	-0.106030788817274	0.915557923929515	0.984982662326526
4273	ENSG00000134744.14	TUT4	chr1	52408282	52553487	protein_coding	-	145205	4028.8345695805	0.115310365136401	0.0706399007262786	1.63236873142298	0.102601832094834	0.492475284926552
6391	ENSG00000162377.6	COA7	chr1	52684449	52698347	protein_coding	-	13898	597.134162195082	-0.122791183565378	0.096086537308466	-1.27792287041401	0.201276623164568	0.640273935206311
6392	ENSG00000162378.13	ZYG11B	chr1	52726453	52827336	protein_coding	+	100883	1795.51556238042	0.169171447201634	0.0602842412530694	2.80623001443219	0.00501248977972463	0.0994751583672297
10005	ENSG00000228929.1	RPS13P2	chr1	52772194	52772648	processed_pseudogene	-	454	31.1718546466036	-0.157617398019047	0.592761988092886	-0.265903349380002	0.79031364550089	NA
9451	ENSG00000203995.11	ZYG11A	chr1	52842511	52894998	protein_coding	+	52487	1922.09175453944	-0.156080396930896	0.0793204028499567	-1.9677206787028	0.0491001851953621	0.354094411730351
2879	ENSG00000116171.19	SCP2	chr1	52927276	53051698	protein_coding	+	124422	1068.39320424512	0.0655242572262383	0.0750794383452312	0.872732384130843	0.382808961982139	0.791124715213764
6048	ENSG00000157184.7	CPT2	chr1	53196792	53214197	protein_coding	+	17405	253.711060533767	0.17790227044465	0.16574846810606	1.07332678532397	0.283124521338175	0.719004139699281
6393	ENSG00000162384.14	CZIB	chr1	53214099	53220634	protein_coding	-	6535	109.201381376561	-0.156066759768694	0.151867116579756	-1.02765340702793	0.304112892199224	NA
6394	ENSG00000162385.11	MAGOH	chr1	53226900	53238518	protein_coding	-	11618	389.159438400166	0.00125904858138232	0.112701566468206	0.0111715268992069	0.991086596570182	0.999492505987154
6050	ENSG00000157193.18	LRP8	chr1	53242364	53328469	protein_coding	-	86105	1520.7769620175	-0.243197175996711	0.108139505825477	-2.24892072642906	0.0245175400844192	0.2520833522015
517	ENSG00000058804.12	NDC1	chr1	53765478	53838463	protein_coding	-	72985	2744.15782535258	-0.19692178690856	0.0590223691222242	-3.33639245318622	0.000848732595220207	0.032229736207034
516	ENSG00000058799.15	YIPF1	chr1	53851719	53889798	protein_coding	-	38079	260.879785535313	0.102526759428189	0.100709574721475	1.01804381273319	0.308657135352891	0.736952543513168
1003	ENSG00000081870.12	IFT25	chr1	53916574	53945699	protein_coding	-	29125	616.633292805283	0.150569832261948	0.115332641815736	1.30552660453672	0.191713594042684	0.627091316645709
2885	ENSG00000116212.15	LRRC42	chr1	53946085	53968168	protein_coding	+	22083	342.755520937014	0.130997323173488	0.13542193695996	0.967327200557024	0.33338049012593	0.755040170350949
2884	ENSG00000116209.12	TMEM59	chr1	54026681	54053504	protein_coding	-	26823	601.956382937441	0.27808007552609	0.101491970945273	2.73992191634585	0.00614537823281045	0.113386502494163
2883	ENSG00000116205.14	TCEANC2	chr1	54053584	54112519	protein_coding	+	58935	372.497349244515	0.107019314859882	0.137135722984722	0.780389766653318	0.4351614894747	0.821028711672033
10789	ENSG00000256407.2	ENSG00000256407	chr1	54132686	54200073	protein_coding	-	67387	11.3695116103621	-0.430104578840512	0.400166841353392	-1.07481313890443	0.282458396793014	NA
2887	ENSG00000116221.15	MRPL37	chr1	54184041	54225464	protein_coding	+	41423	751.570484558872	-0.0176104476285997	0.0760730727885737	-0.231493838530008	0.816931171598401	0.959137708876642
6052	ENSG00000157216.17	SSBP3	chr1	54225432	54413479	protein_coding	-	188047	6922.40548849877	0.162206883700333	0.10719523117341	1.51319122991516	0.13023109129058	0.542890158147293
6395	ENSG00000162390.18	ACOT11	chr1	54542257	54639192	protein_coding	+	96935	46.0810333872343	0.159893163024814	0.410547778151111	0.389462984661341	0.696933687370235	NA
6396	ENSG00000162396.6	PARS2	chr1	54756898	54764523	protein_coding	-	7625	66.9852063903802	-0.093718694294638	0.22582517773767	-0.415005515476694	0.678137865513036	NA
2875	ENSG00000116133.13	DHCR24	chr1	54849627	54887195	protein_coding	-	37568	1126.6170539544	0.115570097503076	0.105203047068059	1.09854325253821	0.271967341689292	0.711277156576951
7321	ENSG00000169174.12	PCSK9	chr1	55039447	55064852	protein_coding	+	25405	231.184216045664	0.21586621998048	0.283297803890968	0.761976326733405	0.446074133339052	0.825640800514675
6397	ENSG00000162402.15	USP24	chr1	55066359	55215378	protein_coding	-	149019	8291.07197072255	-0.0212588061769924	0.0881528818763525	-0.241158379901987	0.809432367029405	0.957294738923764
7749	ENSG00000173406.16	DAB1	chr1	56994778	58546734	protein_coding	-	1551956	81.8452358867597	0.0164583059564006	0.171088770238609	0.0961974648216075	0.923363744257996	NA
8702	ENSG00000185839.3	ENSG00000185839	chr1	58630841	58631530	processed_pseudogene	-	689	39.0051540177341	-0.312711656715227	0.420753449511953	-0.743218283956915	0.457349535429474	NA
6418	ENSG00000162601.12	MYSM1	chr1	58643440	58700090	protein_coding	-	56650	2244.34154622237	0.0353490876965296	0.0694107208747607	0.509274176251687	0.610560056206447	0.910231808766054
8087	ENSG00000177606.9	JUN	chr1	58776845	58784048	protein_coding	-	7203	164.480713601791	0.466410727214985	0.212841707822463	2.19135023857275	0.0284264571424429	0.268167704753247
10221	ENSG00000234807.8	LINC01135	chr1	58784384	58901109	lncRNA	+	116725	55.1180588526547	0.180379952214723	0.253256292082735	0.712242727441481	0.47631448261843	NA
7661	ENSG00000172456.18	FGGY	chr1	59296638	59810647	protein_coding	+	514009	1185.16778322453	0.155476649065244	0.159632724314241	0.973964766517319	0.33007403369079	0.752074064495129
4271	ENSG00000134709.13	HOOK1	chr1	59814786	59876322	protein_coding	+	61536	816.444295332753	0.081694566912422	0.17890082406906	0.456647236464859	0.647924621278298	0.917819781181285
9903	ENSG00000226476.7	LINC01748	chr1	60515716	60640507	lncRNA	-	124791	293.117993581631	0.0937100570033194	0.159350118935254	0.58807647982613	0.556480959447989	0.883366574207552
6417	ENSG00000162599.18	NFIA	chr1	60865259	61462788	protein_coding	+	597529	11810.8133941451	-0.0515408922462891	0.129250955341814	-0.398766044784625	0.690065598604063	0.931026698634756
6419	ENSG00000162604.13	TM2D1	chr1	61681046	61725423	protein_coding	-	44377	1117.74033350789	0.0157381489599137	0.0702309194301624	0.22409145555276	0.82268614091178	0.961964690991959
6420	ENSG00000162607.13	USP1	chr1	62436297	62451804	protein_coding	+	15507	963.024365146889	0.0978109747055128	0.117084196180525	0.835390068824527	0.403498119634358	0.804931874070624
2914	ENSG00000116641.18	DOCK7	chr1	62454298	62688386	protein_coding	-	234088	2638.96243071695	0.0947273898325525	0.0812132144057559	1.1664036514954	0.243451282889561	0.686655049728351
10248	ENSG00000235545.1	DOCK7-DT	chr1	62688482	62710694	lncRNA	+	22212	54.8105424558781	0.211319504862613	0.218708257327501	0.966216399164924	0.333935908577343	NA
3556	ENSG00000125703.15	ATG4C	chr1	62784132	62865516	protein_coding	+	81384	998.967872604275	0.0195346176193044	0.100657505070285	0.194070155083461	0.846120950119906	0.966982953553596
1152	ENSG00000088035.18	ALG6	chr1	63367575	63438553	protein_coding	+	70978	935.327672904546	0.143425583940878	0.0963840187269467	1.48806395329084	0.136734028605617	0.55293382677193
5065	ENSG00000142856.17	ITGB3BP	chr1	63440770	63593721	protein_coding	-	152951	1463.30262906443	0.166313675449944	0.0723515146522599	2.29868961623389	0.0215225705885161	0.237801167119358
9449	ENSG00000203965.13	EFCAB7	chr1	63523372	63572693	protein_coding	+	49321	164.32346651464	0.0588044796658306	0.157714640350569	0.372853652236213	0.709257368698432	0.939186502990274
6405	ENSG00000162437.15	RAVER2	chr1	64745075	64833232	protein_coding	+	88157	15.827558555663	-0.118983622415973	0.447263396373832	-0.266025843788308	0.790219305485035	NA
6404	ENSG00000162434.14	JAK1	chr1	64833223	65067754	protein_coding	-	234531	3209.1694971815	0.171503471466042	0.0842481160442229	2.03569503413011	0.041780988059297	0.327553961226166
6403	ENSG00000162433.15	AK4	chr1	65147549	65232145	protein_coding	+	84596	1162.52697906247	-0.394063985222738	0.204858999357323	-1.92358640069015	0.054406447015506	0.371469546686457
2919	ENSG00000116675.16	DNAJC6	chr1	65248219	65415871	protein_coding	+	167652	10174.2691895769	-0.144152376434295	0.119081052441902	-1.21053999337658	0.226071754151239	0.672822576569583
2920	ENSG00000116678.20	LEPR	chr1	65420652	65641559	protein_coding	+	220907	4664.3391831142	-0.423264165758253	0.109666275175696	-3.85956544142804	0.000113588836438438	0.00796323275454472
5795	ENSG00000152763.17	DNAI4	chr1	66812885	66924856	protein_coding	-	111971	151.053526830394	0.0334940324897987	0.179850793295811	0.186232331122994	0.852262570865517	0.968841599525495
9256	ENSG00000198160.15	MIER1	chr1	66924895	66988619	protein_coding	+	63724	4264.32407177675	0.157595891921424	0.0901159517179535	1.74881237912984	0.0803234562721332	0.442864714143006
2926	ENSG00000116704.8	SLC35D1	chr1	66999350	67054148	protein_coding	-	54798	988.254292445851	0.200985915013696	0.0873610581854805	2.3006350791559	0.0214122664880823	0.237259627605787
5066	ENSG00000142864.15	SERBP1	chr1	67407810	67430415	protein_coding	-	22605	3416.88110278675	-0.214066014741059	0.0644338622798622	-3.32225955680391	0.000892915908227199	0.0326540550312811
2928	ENSG00000116717.13	GADD45A	chr1	67685201	67688334	protein_coding	+	3133	361.971578681475	0.0834117663025652	0.117923165084697	0.707339955153471	0.479355241433499	0.842976137311056
7657	ENSG00000172380.6	GNG12	chr1	67701475	67833467	protein_coding	-	131992	69.5067320824513	0.190097920333835	0.343857699261563	0.55283892360727	0.580373712759712	NA
275	ENSG00000024526.17	DEPDC1	chr1	68474152	68497221	protein_coding	-	23069	619.045233889254	0.109119577575897	0.102819365097436	1.06127457091853	0.288565138654923	0.723994640720248
10193	ENSG00000234264.1	DEPDC1-AS1	chr1	68496676	68538627	lncRNA	+	41951	27.8986209000645	0.541247382944504	0.300069521113388	1.80373994978311	0.0712720836162923	NA
321	ENSG00000033122.21	LRRC7	chr1	69567922	70151945	protein_coding	+	584023	31.2742226417833	-0.326941388900986	0.541946538711928	-0.603272399668876	0.546327490847201	NA
640	ENSG00000066557.6	LRRC40	chr1	70144805	70205579	protein_coding	-	60774	1497.52241549939	0.0132252073431449	0.0850558423252357	0.155488523558141	0.876436200783511	0.974778461700052
2934	ENSG00000116754.14	SRSF11	chr1	70205682	70253052	protein_coding	+	47370	4265.49842752283	-0.00418631239373329	0.0664311365432511	-0.0630173230742143	0.949752709918911	0.992510356391694
3050	ENSG00000118454.13	ANKRD13C	chr1	70258999	70354734	protein_coding	-	95735	2279.05485989313	0.0777663083684224	0.0706486845403767	1.10074672832695	0.271006902725626	0.710378849013422
9176	ENSG00000197568.15	HHLA3	chr1	70354786	70385339	lncRNA	+	30553	53.2003647906547	0.147111046711351	0.242658824420125	0.606246432879158	0.544351123566867	NA
2935	ENSG00000116761.12	CTH	chr1	70411218	70439851	protein_coding	+	28633	289.793902566494	-0.194329704401253	0.184579633415064	-1.05282311382786	0.292422069434218	0.726623500270104
442	ENSG00000050628.21	PTGER3	chr1	70852353	71047816	protein_coding	-	195463	864.186312948481	0.0635951387462385	0.532964972594069	0.119323298934085	0.905019225486496	0.982491007537447
4082	ENSG00000132485.14	ZRANB2	chr1	71063291	71081289	protein_coding	-	17998	2158.81528649681	-0.0977932813503883	0.0982572744877269	-0.995277773174987	0.319601184943536	0.745137282795235
10041	ENSG00000229956.11	ZRANB2-DT	chr1	71081324	71489976	lncRNA	+	408652	265.548074785922	-0.0744438609483276	0.144364380553129	-0.515666403742373	0.60608742312867	0.908694921248434
2937	ENSG00000116791.14	CRYZ	chr1	74705482	74733408	protein_coding	-	27926	315.80812311419	0.173579882220737	0.149147854994015	1.16381078512797	0.244500700445619	0.687377917675055
6422	ENSG00000162623.16	TYW3	chr1	74733152	74766678	protein_coding	+	33526	790.698252723605	-0.106523411976069	0.0696173834809636	-1.53012662426758	0.125985389218786	0.536855331849308
4640	ENSG00000137968.17	SLC44A5	chr1	75202129	75611114	protein_coding	-	408985	971.601550118551	0.298288591497032	0.148486455899729	2.00886060408407	0.0445519189310095	0.339778285487438
10075	ENSG00000230863.3	ENSG00000230863	chr1	75641178	75724049	transcribed_processed_pseudogene	-	82871	162.913095987607	0.137518397547448	0.177338529739137	0.775456962171372	0.438069687207039	0.82339935277817
2959	ENSG00000117054.15	ACADM	chr1	75724431	75787575	protein_coding	+	63144	1059.28705366779	0.0115759211374373	0.0687506631034521	0.168375410721762	0.86628795132363	0.972756114754441
